Date,Number_of_game,Day_of_week,Visiting_team,Visiting_team_league,Visiting_team_game_number,Home_team,Home_team_league,Home_team_game_number,Visiting_team_score,Home_team_score,Length_of_game_in_outs,Day_night,Completion_information,Forfeit_information,Protest_information,Park_ID,Attendance,Time_of_game_in_minutes,Visiting_line_scores,Home_line_scores
9/6/17,0,Wed,ANA,AL,140,OAK,AL,139,1,3,51,D,,,,OAK01,10544,190,000000010,00012000x
9/6/17,0,Wed,HOU,AL,139,SEA,AL,140,5,3,54,N,,,,SEA03,15104,166,000200102,000012000
9/6/17,0,Wed,MIN,AL,139,TBA,AL,141,10,6,54,D,,,,STP01,7185,197,130020301,103020000
9/7/17,0,Thu,MIA,NL,140,ATL,NL,139,5,6,53,N,,,,ATL03,23561,203,300000110,020020002
9/7/17,0,Thu,COL,NL,140,LAN,NL,140,9,1,54,N,,,,LOS03,51492,215,301020300,000100000
9/7/17,0,Thu,CIN,NL,141,NYN,NL,140,2,7,51,N,,,,NYC20,21274,158,110000000,01022200x
9/7/17,0,Thu,CHN,NL,140,PIT,NL,141,8,2,54,N,,,,PIT08,19201,193,111120200,001000010
9/7/17,0,Thu,SLN,NL,140,SDN,NL,141,0,3,51,N,,,,SAN02,21334,183,000000000,10000020x
9/7/17,0,Thu,PHI,NL,140,WAS,NL,140,3,4,51,N,,,,WAS11,26267,189,001110000,01000300x
9/7/17,0,Thu,NYA,AL,139,BAL,AL,140,9,1,54,D,,,,BAL12,14946,199,302201100,000001000
9/7/17,0,Thu,CLE,AL,140,CHA,AL,139,11,2,54,N,,,,CHI12,17019,178,412000301,200000000
9/7/17,0,Thu,MIN,AL,140,KCA,AL,139,4,2,54,N,,,,KAN06,26485,176,000010003,000020000
9/8/17,0,Fri,SDN,NL,142,ARI,NL,141,10,6,54,N,,,,PHO01,27988,216,000620200,000024000
9/8/17,0,Fri,MIA,NL,141,ATL,NL,140,7,1,54,N,,,,ATL03,30056,196,021000004,000100000
9/8/17,0,Fri,MIL,NL,141,CHN,NL,141,2,0,54,N,,,,CHI11,41020,171,200000000,000000000
9/8/17,0,Fri,COL,NL,141,LAN,NL,141,5,4,54,N,,,,LOS03,53632,212,100040000,400000000
9/8/17,0,Fri,CIN,NL,142,NYN,NL,141,1,5,51,N,,,,NYC20,25864,162,000000001,01102100x
9/8/17,0,Fri,PIT,NL,142,SLN,NL,141,1,4,51,N,,,,STL10,40966,178,000000100,00112000x
9/8/17,0,Fri,PHI,NL,141,WAS,NL,141,10,11,51,N,,,,WAS11,29837,207,300001303,11410301x
9/8/17,0,Fri,TBA,AL,142,BOS,AL,141,3,9,51,N,,,,BOS07,34781,194,000020100,30050010x
9/8/17,0,Fri,SFN,NL,143,CHA,AL,140,9,2,54,N,,,,CHI12,16852,187,000302103,000200000
9/8/17,0,Fri,BAL,AL,141,CLE,AL,141,0,5,51,N,,,,CLE08,30090,161,000000000,30000110x
9/8/17,0,Fri,MIN,AL,141,KCA,AL,140,8,5,54,N,,,,KAN06,31879,185,111210020,100120100
9/8/17,0,Fri,HOU,AL,140,OAK,AL,140,8,9,51,N,,,,OAK01,12288,186,203020001,021000402
9/8/17,0,Fri,ANA,AL,141,SEA,AL,141,3,4,51,N,,,,SEA03,21396,189,200001000,03100000x
9/8/17,0,Fri,NYA,AL,140,TEX,AL,140,5,11,51,N,,,,ARL02,35883,203,041000000,01204040x
9/8/17,0,Fri,DET,AL,140,TOR,AL,141,5,4,54,N,,,,TOR02,31961,154,004000100,000011020
9/9/17,0,Sat,SDN,NL,143,ARI,NL,142,8,7,54,N,,,,PHO01,34156,213,000000206,000042010
9/9/17,0,Sat,MIA,NL,142,ATL,NL,141,5,6,53,N,,,,ATL03,34043,201,100310000,000311001
9/9/17,0,Sat,MIL,NL,142,CHN,NL,142,15,2,54,D,,,,CHI11,41167,189,008033010,000000011
9/9/17,0,Sat,COL,NL,142,LAN,NL,142,6,5,54,N,,,,LOS03,52884,209,040010001,000310001
9/9/17,0,Sat,CIN,NL,143,NYN,NL,142,1,6,51,N,,,,NYC20,30661,176,010000000,02000130x
9/9/17,0,Sat,PIT,NL,143,SLN,NL,142,3,4,51,N,,,,STL10,44378,175,020000100,02000011x
9/9/17,0,Sat,PHI,NL,142,WAS,NL,142,5,4,54,N,,,,WAS11,35694,203,020300000,100201000
9/9/17,0,Sat,TBA,AL,143,BOS,AL,142,0,9,51,N,,,,BOS07,36734,185,000000000,35100000x
9/9/17,0,Sat,SFN,NL,144,CHA,AL,141,1,13,51,N,,,,CHI12,17688,172,000000100,11031043x
9/9/17,0,Sat,BAL,AL,142,CLE,AL,142,2,4,51,D,,,,CLE08,30459,172,100001000,00111010x
9/9/17,0,Sat,MIN,AL,142,KCA,AL,141,2,5,51,N,,,,KAN06,29991,171,001001000,10000013x
9/9/17,1,Sat,HOU,AL,141,OAK,AL,141,1,11,51,D,,,,OAK01,0,222,000010000,03000305x
9/9/17,2,Sat,HOU,AL,142,OAK,AL,142,4,11,51,N,,,,OAK01,19244,168,000003100,00000326x
9/9/17,0,Sat,ANA,AL,142,SEA,AL,142,1,8,51,N,,,,SEA03,26248,195,000000001,10160000x
9/9/17,0,Sat,NYA,AL,141,TEX,AL,141,3,1,54,D,,,,ARL02,38135,177,000000012,000010000
9/9/17,0,Sat,DET,AL,141,TOR,AL,142,4,5,51,D,,,,TOR02,44218,183,200000002,10010201x
9/10/17,0,Sun,SDN,NL,144,ARI,NL,143,2,3,51,D,,,,PHO01,23854,178,010001000,01010100x
9/10/17,0,Sun,MIA,NL,143,ATL,NL,142,8,10,64,D,,,,ATL03,34974,227,03002001200,00500000302
9/10/17,0,Sun,MIL,NL,143,CHN,NL,143,3,1,54,D,,,,CHI11,40113,174,000102000,010000000
9/10/17,0,Sun,COL,NL,143,LAN,NL,143,8,1,54,D,,,,LOS03,50161,196,101000051,000000001
9/10/17,0,Sun,CIN,NL,144,NYN,NL,143,10,5,54,D,,,,NYC20,27590,218,200000323,101003000
9/10/17,0,Sun,PIT,NL,144,SLN,NL,143,0,7,51,D,,,,STL10,44683,155,000000000,10310110x
9/10/17,0,Sun,PHI,NL,143,WAS,NL,143,2,3,51,D,,,,WAS11,32627,136,000000002,00000201x
9/10/17,0,Sun,TBA,AL,144,BOS,AL,143,4,1,54,D,,,,BOS07,35859,202,000021100,010000000
9/10/17,0,Sun,SFN,NL,145,CHA,AL,142,1,8,51,D,,,,CHI12,16458,167,010000000,05001110x
9/10/17,0,Sun,BAL,AL,143,CLE,AL,143,2,3,51,N,,,,CLE08,21259,178,000001100,10000200x
9/10/17,0,Sun,MIN,AL,143,KCA,AL,142,3,11,51,D,,,,KAN06,35003,175,010000002,06000041x
9/10/17,0,Sun,HOU,AL,143,OAK,AL,143,2,10,51,D,,,,OAK01,15892,228,000001010,00001324x
9/10/17,0,Sun,ANA,AL,143,SEA,AL,143,5,3,54,D,,,,SEA03,20094,165,100000130,020000010
9/10/17,0,Sun,NYA,AL,142,TEX,AL,142,16,7,54,D,,,,ARL02,31349,223,102621013,010210021
9/10/17,0,Sun,DET,AL,142,TOR,AL,143,2,8,51,D,,,,TOR02,39797,168,000020000,10024010x
9/11/17,0,Mon,COL,NL,144,ARI,NL,144,5,4,54,N,,,,PHO01,24178,220,001001030,010100020
9/11/17,0,Mon,PIT,NL,145,MIL,NL,144,7,0,54,N,,,,MIL06,27422,183,200022010,000000000
9/11/17,0,Mon,LAN,NL,144,SFN,NL,146,6,8,51,N,,,,SFO03,40409,202,000411000,21102110x
9/11/17,0,Mon,DET,AL,143,CLE,AL,144,0,11,51,N,,,,CLE08,18521,192,000000000,05021102x
9/11/17,0,Mon,CHA,AL,143,KCA,AL,143,11,3,54,N,,,,KAN06,23135,196,210206000,000030000
9/11/17,0,Mon,NYA,AL,143,TBA,AL,145,5,1,54,N,,,,NYC20,15327,208,000500000,010000000
9/11/17,0,Mon,SEA,AL,144,TEX,AL,143,3,5,51,N,,,,ARL02,20686,163,012000000,22010000x
9/11/17,0,Mon,BAL,AL,144,TOR,AL,144,3,4,51,N,,,,TOR02,28401,164,000110100,02010100x
9/12/17,0,Tue,COL,NL,145,ARI,NL,145,4,2,54,N,,,,PHO01,27526,174,002000200,011000000
9/12/17,0,Tue,NYN,NL,144,CHN,NL,144,3,8,51,N,,,,CHI11,37834,196,000110001,00041111x
9/12/17,0,Tue,PIT,NL,146,MIL,NL,145,2,5,51,N,,,,MIL06,30331,180,002000000,01400000x
9/12/17,0,Tue,MIA,NL,144,PHI,NL,144,8,9,89,N,,,,PHI13,16439,297,010042000100000,101000131100001
9/12/17,0,Tue,LAN,NL,145,SFN,NL,147,5,3,54,N,,,,SFO03,38727,209,000400010,001001100
9/12/17,0,Tue,CIN,NL,145,SLN,NL,144,4,13,51,N,,,,STL10,40030,184,100030000,23120230x
9/12/17,0,Tue,ATL,NL,143,WAS,NL,144,8,0,54,N,,,,WAS11,22769,177,103101200,000000000
9/12/17,0,Tue,HOU,AL,144,ANA,AL,144,1,0,54,N,,,,ANA01,36088,171,010000000,000000000
9/12/17,0,Tue,OAK,AL,144,BOS,AL,144,1,11,51,N,,,,BOS07,34355,186,100000000,05022200x
9/12/17,0,Tue,DET,AL,144,CLE,AL,145,0,2,51,N,,,,CLE08,24654,161,000000000,10000100x
9/12/17,0,Tue,CHA,AL,144,KCA,AL,144,3,4,51,D,,,,KAN06,17727,162,001100010,40000000x
9/12/17,0,Tue,SDN,NL,145,MIN,AL,144,0,16,51,N,,,,MIN04,28852,179,000000000,16221130x
9/12/17,0,Tue,NYA,AL,144,TBA,AL,146,1,2,51,N,,,,NYC20,21024,156,100000000,10000001x
9/12/17,0,Tue,SEA,AL,145,TEX,AL,144,10,3,54,N,,,,ARL02,20557,189,043011100,012000000
9/12/17,0,Tue,BAL,AL,145,TOR,AL,145,2,3,52,N,,,,TOR02,29055,160,000000110,001000002
9/13/17,0,Wed,COL,NL,146,ARI,NL,146,2,8,51,N,,,,PHO01,26714,180,000001001,11111030x
9/13/17,0,Wed,NYN,NL,145,CHN,NL,145,5,17,51,N,,,,CHI11,36008,222,110000030,20030147x
9/13/17,0,Wed,PIT,NL,147,MIL,NL,146,2,8,51,N,,,,MIL06,27436,206,100001000,10403000x
9/13/17,0,Wed,MIA,NL,145,PHI,NL,145,1,8,51,N,,,,PHI13,16745,145,001000000,10202300x
9/13/17,0,Wed,LAN,NL,146,SFN,NL,148,4,1,54,N,,,,SFO03,38866,178,200020000,000000001
9/13/17,0,Wed,CIN,NL,146,SLN,NL,145,6,0,54,N,,,,STL10,40124,160,100050000,000000000
9/13/17,0,Wed,ATL,NL,144,WAS,NL,145,8,2,54,N,,,,WAS11,24850,188,000011600,100001000
9/13/17,0,Wed,HOU,AL,145,ANA,AL,145,1,9,51,N,,,,ANA01,33899,148,000000010,50030100x
9/13/17,0,Wed,OAK,AL,145,BOS,AL,145,7,3,54,N,,,,BOS07,36366,187,402001000,101010000
9/13/17,0,Wed,DET,AL,145,CLE,AL,146,3,5,51,D,,,,CLE08,29346,179,100002000,30100010x
9/13/17,0,Wed,CHA,AL,145,KCA,AL,145,5,3,54,D,,,,KAN06,25665,203,021000002,000001020
9/13/17,0,Wed,SDN,NL,146,MIN,AL,145,1,3,59,N,,,,MIN04,20018,219,0000000100,0100000002
9/13/17,0,Wed,NYA,AL,145,TBA,AL,147,3,2,54,D,,,,NYC20,13159,220,030000000,001000010
9/13/17,0,Wed,SEA,AL,146,TEX,AL,145,8,1,54,N,,,,ARL02,23083,188,000030500,000001000
9/13/17,0,Wed,BAL,AL,146,TOR,AL,146,2,1,54,N,,,,TOR02,31714,160,200000000,001000000
9/14/17,0,Thu,COL,NL,147,ARI,NL,147,0,7,51,D,,,,PHO01,20317,173,000000000,50101000x
9/14/17,0,Thu,NYN,NL,146,CHN,NL,146,6,14,51,N,,,,CHI11,37867,186,122000001,03150500x
9/14/17,0,Thu,MIA,NL,146,PHI,NL,146,0,10,51,N,,,,PHI13,16302,186,000000000,27000001x
9/14/17,0,Thu,CIN,NL,147,SLN,NL,146,2,5,51,D,,,,STL10,40230,170,010000001,00202001x
9/14/17,0,Thu,ATL,NL,145,WAS,NL,146,2,5,51,N,,,,WAS11,25192,160,000002000,10020200x
9/14/17,0,Thu,HOU,AL,146,ANA,AL,146,5,2,54,N,,,,ANA01,35715,200,020000021,000100001
9/14/17,0,Thu,OAK,AL,146,BOS,AL,146,2,6,51,D,,,,BOS07,35470,199,000010010,00001230x
9/14/17,0,Thu,KCA,AL,146,CLE,AL,147,2,3,57,N,,,,CLE08,30874,201,0100010000,0010000011
9/14/17,0,Thu,CHA,AL,146,DET,AL,146,17,7,54,D,,,,DET05,26743,222,200404331,002002012
9/14/17,0,Thu,TOR,AL,147,MIN,AL,146,2,3,59,N,,,,MIN04,22664,209,0000100010,0000200001
9/14/17,0,Thu,BAL,AL,147,NYA,AL,146,5,13,51,N,,,,NYC21,37128,194,000101021,60030400x
9/14/17,0,Thu,SEA,AL,147,TEX,AL,146,10,4,54,N,,,,ARL02,21931,201,020034100,010000300
9/15/17,0,Fri,NYN,NL,147,ATL,NL,146,2,3,51,N,,,,ATL03,29402,185,001100000,01002000x
9/15/17,0,Fri,SLN,NL,147,CHN,NL,147,2,8,51,D,,,,CHI11,38464,187,100010000,00010700x
9/15/17,0,Fri,PIT,NL,148,CIN,NL,148,2,4,51,N,,,,CIN09,17625,194,001000001,10102000x
9/15/17,0,Fri,SDN,NL,147,COL,NL,148,1,6,51,N,,,,DEN02,39243,170,000001000,04000002x
9/15/17,0,Fri,MIL,NL,147,MIA,NL,147,10,2,54,N,,,,MIL06,19369,203,020000080,020000000
9/15/17,0,Fri,OAK,AL,147,PHI,NL,147,4,0,54,N,,,,PHI13,24061,163,220000000,000000000
9/15/17,0,Fri,ARI,NL,148,SFN,NL,149,3,2,54,N,,,,SFO03,39810,146,010000200,100001000
9/15/17,0,Fri,LAN,NL,147,WAS,NL,147,7,0,54,N,,,,WAS11,37508,189,151000000,000000000
9/15/17,0,Fri,TEX,AL,147,ANA,AL,147,6,7,51,N,,,,ANA01,41409,200,000022020,00020500x
9/15/17,0,Fri,KCA,AL,147,CLE,AL,148,4,3,54,N,,,,CLE08,34025,191,010111000,102000000
9/15/17,0,Fri,CHA,AL,147,DET,AL,147,2,3,53,N,,,,DET05,25298,198,001000010,000100101
9/15/17,0,Fri,SEA,AL,148,HOU,AL,147,2,5,51,N,,,,HOU03,28328,192,000010100,30100100x
9/15/17,0,Fri,TOR,AL,148,MIN,AL,147,4,3,54,N,,,,MIN04,27902,177,000011200,001110000
9/15/17,0,Fri,BAL,AL,148,NYA,AL,147,2,8,51,N,,,,NYC21,40460,158,020000000,11002031x
9/15/17,0,Fri,BOS,AL,147,TBA,AL,148,13,6,90,N,,,,STP01,16006,365,100100003000017,100201010000010
9/16/17,0,Sat,NYN,NL,148,ATL,NL,147,7,3,54,N,,,,ATL03,37846,165,022100200,000001002
9/16/17,0,Sat,SLN,NL,148,CHN,NL,148,1,4,51,D,,,,CHI11,40959,169,000000010,00021001x
9/16/17,0,Sat,PIT,NL,149,CIN,NL,149,1,2,51,D,,,,CIN09,25685,143,000000001,00000020x
9/16/17,0,Sat,SDN,NL,148,COL,NL,149,0,16,51,N,,,,DEN02,48247,193,000000000,00502360x
9/16/17,0,Sat,MIL,NL,148,MIA,NL,148,4,7,51,N,,,,MIL06,25079,183,100002001,40200010x
9/16/17,0,Sat,OAK,AL,148,PHI,NL,148,3,5,51,N,,,,PHI13,24290,176,020000001,00110201x
9/16/17,0,Sat,ARI,NL,149,SFN,NL,150,2,0,54,N,,,,SFO03,37846,152,200000000,000000000
9/16/17,0,Sat,LAN,NL,148,WAS,NL,148,3,2,54,D,,,,WAS11,39387,166,011010000,000100010
9/16/17,0,Sat,TEX,AL,148,ANA,AL,148,0,2,51,N,,,,ANA01,40719,165,000000000,10000001x
9/16/17,0,Sat,KCA,AL,148,CLE,AL,149,4,8,51,D,,,,CLE08,33688,164,001100200,01200410x
9/16/17,0,Sat,CHA,AL,148,DET,AL,148,10,4,54,N,,,,DET05,29846,205,240110200,030100000
9/16/17,0,Sat,SEA,AL,149,HOU,AL,148,6,8,51,D,,,,HOU03,33650,201,000001041,04002011x
9/16/17,0,Sat,TOR,AL,149,MIN,AL,148,7,2,54,N,,,,MIN04,29917,170,100200031,000010010
9/16/17,0,Sat,BAL,AL,149,NYA,AL,148,3,9,51,D,,,,NYC21,40114,217,000000003,00331020x
9/16/17,0,Sat,BOS,AL,148,TBA,AL,149,3,1,54,N,,,,STP01,14942,164,010002000,000000010
9/17/17,0,Sun,NYN,NL,149,ATL,NL,148,5,1,54,D,,,,ATL03,32785,179,200000003,000000100
9/17/17,0,Sun,SLN,NL,149,CHN,NL,149,3,4,51,D,,,,CHI11,37242,224,000003000,00120010x
9/17/17,0,Sun,PIT,NL,150,CIN,NL,150,2,5,51,D,,,,CIN09,22228,159,000000020,00000500x
9/17/17,0,Sun,SDN,NL,149,COL,NL,150,4,3,54,D,,,,DEN02,34634,180,000001021,000300000
9/17/17,0,Sun,MIL,NL,149,MIA,NL,149,10,3,54,D,,,,MIL06,24535,191,000801010,000300000
9/17/17,0,Sun,OAK,AL,149,PHI,NL,149,6,3,54,D,,,,PHI13,28054,189,000204000,200010000
9/17/17,0,Sun,ARI,NL,150,SFN,NL,151,2,7,51,D,,,,SFO03,38476,175,000002000,00013120x
9/17/17,0,Sun,LAN,NL,149,WAS,NL,149,1,7,51,N,,,,WAS11,29155,202,010000000,00000313x
9/17/17,0,Sun,TEX,AL,149,ANA,AL,149,4,2,54,D,,,,ANA01,36709,202,210000010,000010010
9/17/17,0,Sun,KCA,AL,149,CLE,AL,150,2,3,51,D,,,,CLE08,32313,179,000000020,00020010x
9/17/17,0,Sun,CHA,AL,149,DET,AL,149,0,12,51,D,,,,DET05,25663,165,000000000,11212203x
9/17/17,0,Sun,SEA,AL,150,HOU,AL,149,1,7,51,D,,,,HOU03,30247,170,001000000,00004030x
9/17/17,0,Sun,TOR,AL,150,MIN,AL,149,7,13,51,D,,,,MIN04,27572,197,410000200,07006000x
9/17/17,0,Sun,BAL,AL,150,NYA,AL,149,6,4,54,D,,,,NYC21,38189,195,011310000,010002010
9/17/17,0,Sun,BOS,AL,149,TBA,AL,150,2,3,51,D,,,,STP01,14936,157,000002000,10001100x
9/18/17,0,Mon,NYN,NL,150,MIA,NL,150,1,13,51,N,,,,MIA02,16385,202,000100000,10137010x
9/18/17,0,Mon,LAN,NL,150,PHI,NL,150,3,4,51,N,,,,PHI13,16690,160,200000001,00000400x
9/18/17,0,Mon,MIL,NL,150,PIT,NL,151,3,0,54,N,,,,PIT08,16283,172,000101010,000000000
9/18/17,0,Mon,ARI,NL,151,SDN,NL,150,2,4,51,N,,,,SAN02,20199,182,002000000,31000000x
9/18/17,0,Mon,BOS,AL,150,BAL,AL,151,10,8,66,N,,,,BAL12,16716,264,00016010002,13112000000
9/18/17,0,Mon,OAK,AL,150,DET,AL,150,8,3,54,N,,,,DET05,23895,219,104200010,000020100
9/18/17,0,Mon,MIN,AL,150,NYA,AL,150,1,2,51,N,,,,NYC21,30425,196,000010000,10000100x
9/19/17,0,Tue,WAS,NL,150,ATL,NL,149,4,2,54,N,,,,ATL03,26709,181,002010100,000110000
9/19/17,0,Tue,SLN,NL,150,CIN,NL,151,8,7,60,N,,,,CIN09,17165,203,0005000102,1120020001
9/19/17,0,Tue,NYN,NL,151,MIA,NL,151,4,5,58,N,,,,MIA02,16405,202,1000020010,0001000031
9/19/17,0,Tue,LAN,NL,151,PHI,NL,151,2,6,51,N,,,,PHI13,20145,203,001100000,00000141x
9/19/17,0,Tue,MIL,NL,151,PIT,NL,152,1,0,54,N,,,,PIT08,13929,184,000100000,000000000
9/19/17,0,Tue,ARI,NL,152,SDN,NL,151,2,6,51,N,,,,SAN02,20101,165,100001000,20300100x
9/19/17,0,Tue,COL,NL,151,SFN,NL,152,3,4,52,N,,,,SFO03,40686,177,020000010,000120001
9/19/17,0,Tue,CLE,AL,151,ANA,AL,150,6,3,54,N,,,,ANA01,36171,200,000111003,000010011
9/19/17,0,Tue,BOS,AL,151,BAL,AL,152,1,0,66,N,,,,BAL12,21449,207,00000000001,00000000000
9/19/17,0,Tue,OAK,AL,151,DET,AL,151,9,8,54,N,,,,DET05,23460,238,021001140,001142000
9/19/17,0,Tue,CHA,AL,150,HOU,AL,150,1,3,51,N,,,,HOU03,23293,167,001000000,00020001x
9/19/17,0,Tue,MIN,AL,151,NYA,AL,151,2,5,51,N,,,,NYC21,30218,210,101000000,01021100x
9/19/17,0,Tue,TEX,AL,150,SEA,AL,151,3,1,54,N,,,,SEA03,17251,174,010000020,000010000
9/19/17,0,Tue,CHN,NL,150,TBA,AL,151,2,1,54,N,,,,STP01,25046,165,010010000,000001000
9/19/17,0,Tue,KCA,AL,150,TOR,AL,151,2,5,51,N,,,,TOR02,33554,147,000000110,00000230x
9/20/17,0,Wed,WAS,NL,151,ATL,NL,150,7,3,54,N,,,,ATL03,25054,171,100000060,100010010
9/20/17,0,Wed,SLN,NL,151,CIN,NL,152,9,2,54,N,,,,CIN09,12903,167,104021001,000020000
9/20/17,0,Wed,NYN,NL,152,MIA,NL,152,2,9,51,D,,,,MIA02,16033,162,000010100,10310004x
9/20/17,0,Wed,LAN,NL,152,PHI,NL,152,5,7,51,N,,,,PHI13,20175,198,001000310,02000032x
9/20/17,0,Wed,MIL,NL,152,PIT,NL,153,4,6,53,N,,,,PIT08,15741,213,011000200,003000012
9/20/17,0,Wed,ARI,NL,153,SDN,NL,152,13,7,54,N,,,,SAN02,25797,227,110004124,022020001
9/20/17,0,Wed,COL,NL,152,SFN,NL,153,0,4,51,D,,,,SFO03,39775,172,000000000,10200010x
9/20/17,0,Wed,CLE,AL,152,ANA,AL,151,6,5,54,N,,,,ANA01,38424,220,010100310,010010210
9/20/17,0,Wed,BOS,AL,152,BAL,AL,153,9,0,54,N,,,,BAL12,16906,191,000420021,000000000
9/20/17,0,Wed,OAK,AL,152,DET,AL,152,3,2,54,D,,,,DET05,26913,187,001000200,000000002
9/20/17,0,Wed,CHA,AL,151,HOU,AL,151,3,4,51,N,,,,HOU03,24995,188,000200010,01020010x
9/20/17,0,Wed,MIN,AL,152,NYA,AL,152,3,11,51,D,,,,NYC21,30099,200,003000000,00362000x
9/20/17,0,Wed,TEX,AL,151,SEA,AL,152,8,6,54,N,,,,SEA03,15962,207,000701000,001101210
9/20/17,0,Wed,CHN,NL,151,TBA,AL,152,1,8,51,N,,,,STP01,24238,184,000000010,13003001x
9/20/17,0,Wed,KCA,AL,151,TOR,AL,152,15,5,54,N,,,,TOR02,33050,181,180004020,000000401
9/21/17,0,Thu,WAS,NL,152,ATL,NL,151,2,3,51,N,,,,ATL03,32702,138,010000010,10020000x
9/21/17,0,Thu,SLN,NL,152,CIN,NL,153,8,5,54,N,,,,CIN09,14903,192,103000202,010200101
9/21/17,0,Thu,CHN,NL,152,MIL,NL,153,5,3,60,N,,,,MIL06,35114,237,0110000012,0001001100
9/21/17,0,Thu,LAN,NL,153,PHI,NL,153,5,4,54,D,,,,PHI13,18735,219,101001200,002020000
9/21/17,0,Thu,COL,NL,153,SDN,NL,153,0,3,51,N,,,,SAN02,30944,166,000000000,00001200x
9/21/17,0,Thu,CLE,AL,153,ANA,AL,152,4,1,54,D,,,,ANA01,29863,181,010030000,100000000
9/21/17,0,Thu,TBA,AL,153,BAL,AL,154,1,3,51,N,,,,BAL12,14967,148,001000000,30000000x
9/21/17,0,Thu,MIN,AL,153,DET,AL,153,12,1,54,N,,,,DET05,25437,214,000313140,001000000
9/21/17,0,Thu,CHA,AL,152,HOU,AL,152,3,1,54,N,,,,HOU03,24283,197,011000010,001000000
9/21/17,0,Thu,TEX,AL,152,SEA,AL,153,4,2,54,N,,,,SEA03,14849,165,200001100,000000101
9/21/17,0,Thu,KCA,AL,152,TOR,AL,153,1,0,54,N,,,,TOR02,35861,159,001000000,000000000
9/22/17,0,Fri,MIA,NL,153,ARI,NL,154,11,13,51,N,,,,PHO01,34588,234,223110020,34000501x
9/22/17,0,Fri,PHI,NL,154,ATL,NL,152,2,7,51,N,,,,ATL03,33702,176,000101000,51000010x
9/22/17,0,Fri,BOS,AL,153,CIN,NL,154,5,4,54,N,,,,CIN09,23463,165,100400000,400000000
9/22/17,0,Fri,SFN,NL,154,LAN,NL,154,2,4,51,N,,,,LOS03,51159,175,100000001,00400000x
9/22/17,0,Fri,CHN,NL,153,MIL,NL,154,5,4,60,N,,,,MIL06,40116,243,0020200001,1200100000
9/22/17,0,Fri,WAS,NL,153,NYN,NL,153,6,7,51,N,,,,NYC20,28095,182,003030000,01005100x
9/22/17,0,Fri,SLN,NL,153,PIT,NL,154,4,3,54,N,,,,PIT08,23942,196,110000002,000200100
9/22/17,0,Fri,COL,NL,154,SDN,NL,154,4,1,54,N,,,,SAN02,25273,171,000020200,000010000
9/22/17,0,Fri,TBA,AL,154,BAL,AL,155,8,3,54,N,,,,BAL12,28835,187,042010001,020100000
9/22/17,0,Fri,KCA,AL,153,CHA,AL,153,6,7,51,N,,,,CHI12,18041,203,006000000,02050000x
9/22/17,0,Fri,MIN,AL,154,DET,AL,154,7,3,54,N,,,,DET05,25390,172,001311001,011001000
9/22/17,0,Fri,ANA,AL,153,HOU,AL,153,0,3,51,N,,,,HOU03,34127,180,000000000,00000030x
9/22/17,0,Fri,TEX,AL,153,OAK,AL,153,1,4,51,N,,,,OAK01,13848,157,001000000,02101000x
9/22/17,0,Fri,CLE,AL,154,SEA,AL,154,1,3,51,N,,,,SEA03,27462,143,001000000,000000102
9/22/17,0,Fri,NYA,AL,153,TOR,AL,154,1,8,51,N,,,,TOR02,42153,152,100000000,10120400x
9/23/17,0,Sat,MIA,NL,154,ARI,NL,155,12,6,54,N,,,,PHO01,39259,231,005200221,013110000
9/23/17,0,Sat,PHI,NL,155,ATL,NL,153,2,4,51,N,,,,ATL03,39809,170,100010000,00000103x
9/23/17,0,Sat,BOS,AL,154,CIN,NL,155,5,0,54,D,,,,CIN09,36076,171,100003100,000000000
9/23/17,0,Sat,SFN,NL,155,LAN,NL,155,2,1,54,N,,,,LOS03,51093,173,100010000,000000010
9/23/17,0,Sat,CHN,NL,154,MIL,NL,155,3,4,58,D,,,,MIL06,44067,197,0100000101,1000000012
9/23/17,0,Sat,WAS,NL,154,NYN,NL,154,4,3,60,N,,,,NYC20,34455,218,0002100001,0030000000
9/23/17,0,Sat,SLN,NL,154,PIT,NL,155,6,11,51,N,,,,PIT08,29672,200,201003000,80101001x
9/23/17,0,Sat,COL,NL,155,SDN,NL,155,0,5,51,N,,,,SAN02,33899,191,000000000,00001103x
9/23/17,0,Sat,TBA,AL,155,BAL,AL,156,9,6,54,N,,,,BAL12,42802,214,003000204,100000005
9/23/17,0,Sat,KCA,AL,154,CHA,AL,154,8,2,54,N,,,,CHI12,20306,182,000210320,100000100
9/23/17,0,Sat,MIN,AL,155,DET,AL,155,10,4,54,N,,,,DET05,26800,192,100000180,200001001
9/23/17,0,Sat,ANA,AL,154,HOU,AL,154,2,6,51,D,,,,HOU03,34035,158,000000101,10004010x
9/23/17,0,Sat,TEX,AL,154,OAK,AL,154,0,1,51,N,,,,OAK01,38034,158,000000000,01000000x
9/23/17,0,Sat,CLE,AL,155,SEA,AL,155,11,4,54,D,,,,SEA03,31565,212,102000215,000001012
9/23/17,0,Sat,NYA,AL,154,TOR,AL,155,5,1,54,D,,,,TOR02,46949,174,000030011,001000000
9/24/17,0,Sun,MIA,NL,155,ARI,NL,156,2,3,53,D,,,,PHO01,31539,190,001100000,000010011
9/24/17,0,Sun,PHI,NL,156,ATL,NL,154,2,0,54,D,,,,ATL03,33183,158,000010010,000000000
